ticker,entry_date,exit_date,entry_px,exit_px,stop_px,ret_pct,reason,hold_days
4687.T,2024-03-12,2024-06-13,1111.0,951.8,959.5,-14.33,stop_base,93
4687.T,2024-06-24,2024-08-02,1090.9,1082.3,1090.9,-0.78,stop_breakeven,39
4687.T,2024-09-26,2025-01-30,1214.8,1347.2,1214.8,10.9,time,126
4687.T,2025-08-08,2025-12-12,1381.7,1318.9,1183.8,-4.54,time,126
4689.T,2025-06-18,2025-08-05,537.3,476.4,503.0,-11.34,stop_base,48
4694.T,2025-07-14,2025-11-17,3278.0,3602.3,3278.0,9.89,time,126
4694.T,2025-11-21,2026-03-27,3740.3,4100.0,3740.3,9.62,time,126
4704.T,2024-01-31,2024-05-31,8093.7,6736.5,6740.5,-16.77,stop_base,121
4704.T,2025-01-28,2025-06-03,8757.8,10456.1,8757.8,19.39,time,126
4709.T,2024-01-15,2024-03-13,800.2,683.9,690.7,-14.54,stop_base,58
4709.T,2025-02-06,2025-04-04,860.0,802.9,860.0,-6.64,stop_breakeven,57
4709.T,2025-05-30,2025-10-02,1067.5,1056.6,1067.5,-1.03,stop_breakeven,125
4714.T,2024-11-25,2025-02-21,268.6,245.6,248.4,-8.53,stop_base,88
4718.T,2025-01-31,2025-04-07,1887.1,1847.4,1887.1,-2.11,stop_breakeven,66
4718.T,2025-05-29,2025-10-02,2291.6,2571.7,2291.6,12.22,time,126
4719.T,2025-06-25,2025-08-26,3612.6,3603.0,3612.6,-0.27,stop_breakeven,62
4719.T,2025-09-19,2025-10-10,3839.6,3546.3,3549.8,-7.64,stop_base,21
4719.T,2025-11-10,2026-03-04,4017.2,3507.1,3512.0,-12.7,stop_base,114
4722.T,2025-02-05,2025-04-04,1911.4,1651.2,1667.8,-13.61,stop_base,58
4722.T,2025-07-02,2025-08-27,2283.4,2257.7,2283.4,-1.13,stop_breakeven,56
4725.T,2025-07-24,2025-11-27,1983.3,2044.8,1983.3,3.1,time,126
4725.T,2025-12-29,2026-02-05,2047.0,1989.0,1991.1,-2.83,stop_base,38
4732.T,2025-05-14,2025-09-17,1441.6,1758.3,1441.6,21.97,time,126
4732.T,2025-11-25,2026-03-12,1705.0,1701.6,1705.0,-0.2,stop_breakeven,107
4733.T,2024-01-15,2024-04-16,6788.1,6577.3,6788.1,-3.11,stop_breakeven,92
4733.T,2025-01-29,2025-04-25,7962.9,6507.6,6561.9,-18.28,stop_base,86
4733.T,2025-05-29,2025-07-23,7973.4,7845.4,7973.4,-1.61,stop_breakeven,55
4733.T,2025-07-24,2025-10-02,8578.3,8445.0,8578.3,-1.55,stop_breakeven,70
4743.T,2024-01-25,2024-05-30,1094.5,1252.2,1094.5,14.41,time,126
4743.T,2024-06-04,2024-08-02,1287.2,1285.4,1287.2,-0.14,stop_breakeven,59
4743.T,2024-09-24,2025-01-28,1283.5,1365.8,1283.5,6.41,time,126
4743.T,2025-07-24,2025-11-27,1475.5,1606.9,1475.5,8.91,time,126
4751.T,2025-01-30,2025-03-28,1178.5,1174.0,1178.5,-0.38,stop_breakeven,57
4751.T,2025-06-30,2025-10-16,1634.0,1631.0,1634.0,-0.19,stop_breakeven,108
4755.T,2024-04-08,2024-04-19,886.3,743.9,763.2,-16.07,stop_base,11
4755.T,2024-06-03,2024-08-02,840.0,789.1,840.0,-6.06,stop_breakeven,60
4755.T,2024-11-13,2024-11-18,964.9,881.1,885.7,-8.68,stop_base,5
4755.T,2024-12-12,2025-02-18,970.0,943.7,970.0,-2.71,stop_breakeven,68
4765.T,2024-01-30,2024-05-29,604.5,602.1,604.5,-0.4,stop_breakeven,120
4768.T,2024-01-15,2024-04-19,2947.5,2947.0,2947.5,-0.02,stop_breakeven,95
4768.T,2024-09-26,2025-01-30,3411.4,3402.7,3167.3,-0.26,time,126
4768.T,2025-02-06,2025-02-27,3529.9,3211.4,3241.5,-9.02,stop_base,21
4776.T,2024-12-20,2025-01-14,2580.9,2570.2,2580.9,-0.42,stop_breakeven,25
4776.T,2025-02-14,2025-04-04,3136.3,2481.4,2518.9,-20.88,stop_base,49
4776.T,2025-06-12,2025-09-04,3540.6,3525.8,3540.6,-0.42,stop_breakeven,84
4792.T,2024-01-31,2024-02-09,1650.8,1516.7,1520.3,-8.12,stop_base,9
4792.T,2024-05-10,2024-08-02,1786.7,1761.8,1786.7,-1.39,stop_breakeven,84
4809.T,2025-08-28,2026-01-05,1980.4,2008.0,1788.9,1.39,time,130
4812.T,2025-02-05,2025-02-20,2020.5,2017.2,2020.5,-0.16,stop_breakeven,15
4812.T,2025-05-13,2025-09-16,2292.7,2183.4,1882.7,-4.77,time,126
4812.T,2025-10-09,2026-02-04,2276.0,2166.0,2276.0,-4.83,stop_breakeven,118
4813.T,2024-05-17,2024-06-12,1666.0,1346.0,1374.0,-19.21,stop_base,26
4813.T,2024-07-30,2024-08-02,1403.0,1203.0,1226.0,-14.26,stop_base,3
4813.T,2024-11-25,2024-12-02,1371.0,947.0,1217.0,-30.93,stop_base,7
4819.T,2025-01-28,2025-06-03,3815.8,5031.2,3815.8,31.85,time,126
4820.T,2025-01-28,2025-04-04,770.7,675.7,707.2,-12.33,stop_base,66
4820.T,2025-11-28,2026-02-16,811.4,706.0,718.0,-12.99,stop_base,80
4825.T,2024-12-16,2025-04-01,1599.9,1595.0,1599.9,-0.31,stop_breakeven,106
4825.T,2025-05-29,2025-10-02,1992.6,2205.2,1992.6,10.67,time,126
4826.T,2024-01-29,2024-04-16,463.2,450.8,463.2,-2.67,stop_breakeven,78
4826.T,2025-05-30,2025-10-03,479.5,455.3,400.4,-5.04,time,126
4826.T,2025-11-04,2026-03-10,548.6,521.0,452.4,-5.02,time,126
4828.T,2024-01-19,2024-02-15,857.4,726.0,747.4,-15.33,stop_base,27
4828.T,2025-08-08,2025-09-04,1149.0,1131.5,1149.0,-1.52,stop_breakeven,27
4828.T,2025-09-24,2025-10-28,1222.5,1214.2,1222.5,-0.67,stop_breakeven,34
4828.T,2025-11-10,2026-02-04,1294.5,1280.8,1294.5,-1.06,stop_breakeven,86
4839.T,2025-11-04,2025-12-04,1538.4,1309.7,1334.1,-14.87,stop_base,30
4839.T,2026-01-06,2026-03-03,1474.9,1253.0,1264.7,-15.04,stop_base,56
4847.T,2024-01-22,2024-04-19,1008.6,1007.6,1008.6,-0.09,stop_breakeven,88
4847.T,2025-06-25,2025-10-01,1098.2,1012.8,1018.1,-7.78,stop_base,98
4848.T,2025-05-29,2025-10-02,1729.2,1687.7,1453.7,-2.4,time,126
4886.T,2024-01-16,2024-05-21,1758.8,2152.3,1758.8,22.37,time,126
4886.T,2024-06-21,2024-07-02,2362.1,2360.2,2362.1,-0.08,stop_breakeven,11
4886.T,2025-07-01,2025-08-14,2416.9,2237.1,2245.0,-7.44,stop_base,44
4886.T,2025-08-20,2025-10-01,2509.7,2139.4,2237.1,-14.75,stop_base,42
4887.T,2024-01-17,2024-05-22,1766.8,1874.6,1766.8,6.1,time,126
4887.T,2024-06-26,2024-08-02,2016.9,1986.2,2016.9,-1.52,stop_breakeven,37
4887.T,2024-10-04,2024-11-12,2052.9,1821.0,1885.7,-11.3,stop_base,39
4901.T,2024-01-16,2024-02-09,2933.8,2901.8,2933.8,-1.09,stop_breakeven,24
4901.T,2024-03-04,2024-07-08,3131.3,3697.2,3131.3,18.07,time,126
4901.T,2024-07-09,2024-07-25,3774.0,3348.7,3406.3,-11.27,stop_base,16
4912.T,2024-11-25,2025-02-04,1789.2,1580.2,1592.5,-11.68,stop_base,71
4912.T,2025-02-14,2025-05-15,1830.9,1551.2,1554.2,-15.27,stop_base,90
4914.T,2024-02-05,2024-02-29,660.8,603.0,608.5,-8.75,stop_base,24
4914.T,2024-05-10,2024-07-23,689.4,688.5,689.4,-0.13,stop_breakeven,74
4914.T,2024-11-11,2025-03-17,1142.8,1308.2,1142.8,14.47,time,126
4914.T,2025-06-09,2025-10-14,1351.7,1451.9,1351.7,7.41,time,127
4917.T,2025-06-26,2025-10-30,1393.0,2434.0,1393.0,74.73,time,126
4917.T,2025-11-05,2026-03-11,2453.0,3080.0,2453.0,25.56,time,126
4923.T,2024-09-26,2024-11-13,1591.7,1457.6,1479.8,-8.43,stop_base,48
4931.T,2024-06-20,2024-08-05,1652.1,1486.9,1562.3,-10.0,stop_base,46
4931.T,2024-09-26,2025-01-30,1819.2,1939.5,1819.2,6.61,time,126
4931.T,2025-02-10,2025-06-16,1986.4,2204.5,1986.4,10.98,time,126
4931.T,2025-06-27,2025-10-17,2245.6,2232.0,2245.6,-0.61,stop_breakeven,112
4956.T,2024-01-30,2024-04-16,1351.2,1328.3,1351.2,-1.69,stop_breakeven,77
4968.T,2024-06-24,2024-07-22,1094.4,1069.5,1094.4,-2.27,stop_breakeven,28
4968.T,2024-10-11,2024-10-25,1212.0,1194.2,1212.0,-1.47,stop_breakeven,14
4968.T,2026-02-06,2026-03-03,1433.2,1431.3,1433.2,-0.14,stop_breakeven,25
4971.T,2024-01-29,2024-03-13,4371.3,3849.6,3869.7,-11.93,stop_base,44
4971.T,2024-06-27,2024-07-22,4516.5,3968.3,3994.5,-12.14,stop_base,25
4973.T,2024-05-07,2024-07-25,3053.7,3026.2,3053.7,-0.9,stop_breakeven,79
4973.T,2024-07-29,2024-08-05,3411.4,2579.6,2893.2,-24.38,stop_base,7
4973.T,2024-10-04,2024-10-24,3071.2,2987.0,3071.2,-2.74,stop_breakeven,20
4975.T,2024-02-29,2024-04-17,4078.9,3491.0,3493.5,-14.41,stop_base,48
4975.T,2025-12-10,2026-04-15,5002.2,6260.0,5002.2,25.15,time,126
4980.T,2024-02-05,2024-06-10,1390.2,2176.5,1390.2,56.56,time,126
4980.T,2024-07-09,2024-08-02,2559.3,1976.9,2061.3,-22.75,stop_base,24
4980.T,2024-11-25,2025-01-15,2435.3,2116.3,2169.1,-13.1,stop_base,51
4980.T,2026-02-03,2026-02-10,2925.6,2455.2,2594.9,-16.08,stop_base,7
4985.T,2024-12-27,2025-01-08,5473.6,5122.3,5145.6,-6.42,stop_base,12
4996.T,2025-05-29,2025-06-09,772.6,754.2,772.6,-2.38,stop_breakeven,11
4996.T,2025-08-08,2025-10-10,818.0,731.0,766.8,-10.64,stop_base,63
4997.T,2024-06-19,2024-07-23,749.8,677.2,681.0,-9.69,stop_base,34
4997.T,2025-07-24,2025-10-30,868.6,865.1,868.6,-0.4,stop_breakeven,98
4997.T,2025-12-11,2026-04-16,906.5,1035.0,906.5,14.17,time,126
5011.T,2024-01-16,2024-05-21,2329.8,2216.4,2085.6,-4.87,time,126
5011.T,2024-06-18,2024-08-02,2326.1,2117.9,2144.1,-8.95,stop_base,45
5011.T,2024-09-26,2025-01-30,2453.7,2321.5,2169.5,-5.39,time,126
5019.T,2024-01-15,2024-05-20,766.8,978.3,766.8,27.58,time,126
5019.T,2024-06-03,2024-07-24,1030.9,912.7,927.1,-11.47,stop_base,51
5019.T,2026-02-04,2026-03-04,1391.7,1371.4,1391.7,-1.46,stop_breakeven,28
5019.T,2026-03-18,2026-04-15,1518.7,1509.0,1518.7,-0.64,stop_breakeven,28
5020.T,2024-01-15,2024-05-20,561.3,747.7,561.3,33.19,time,126
5020.T,2024-05-21,2024-07-22,760.1,753.5,760.1,-0.87,stop_breakeven,62
5020.T,2024-09-26,2024-10-16,758.8,757.8,758.8,-0.13,stop_breakeven,20
5020.T,2024-12-03,2025-04-03,786.7,719.0,724.1,-8.6,stop_base,121
5020.T,2025-11-10,2026-03-16,995.6,1312.8,995.6,31.86,time,126
5021.T,2024-01-15,2024-05-20,2834.4,3501.4,2834.4,23.53,time,126
5021.T,2024-06-25,2024-08-02,3723.0,3286.3,3341.8,-11.73,stop_base,38
5021.T,2024-10-02,2024-11-13,3850.1,3253.0,3279.8,-15.51,stop_base,42
5021.T,2025-12-10,2026-04-15,4094.0,4374.0,4094.0,6.84,time,126
5032.T,2025-05-29,2025-10-02,3871.6,5479.0,3871.6,41.52,time,126
5032.T,2025-11-10,2025-12-11,6358.9,4702.6,5292.8,-26.05,stop_base,31
5036.T,2025-08-07,2025-10-01,1455.0,1420.7,1455.0,-2.36,stop_breakeven,55
5036.T,2025-11-11,2025-11-13,1547.9,1391.1,1414.8,-10.13,stop_base,2
5036.T,2025-12-04,2026-02-06,1586.3,1547.9,1586.3,-2.42,stop_breakeven,64
5074.T,2025-09-24,2025-11-04,449.0,347.0,348.0,-22.72,stop_base,41
5076.T,2024-03-15,2024-04-03,1426.8,1288.6,1294.7,-9.69,stop_base,19
5076.T,2025-08-08,2025-12-12,1292.7,1990.9,1292.7,54.01,time,126
5076.T,2025-12-24,2026-04-30,2063.4,2131.5,2063.4,3.3,time,127
5101.T,2024-01-15,2024-05-20,3231.0,3950.7,3231.0,22.28,time,126
5101.T,2025-06-26,2025-10-30,3563.4,5439.7,3563.4,52.66,time,126
5101.T,2025-11-13,2025-11-18,5655.6,5615.2,5655.6,-0.71,stop_breakeven,5
5101.T,2025-11-26,2025-12-26,6082.6,6053.0,6082.6,-0.49,stop_breakeven,30
5101.T,2026-01-14,2026-03-09,6526.0,5998.0,6526.0,-8.09,stop_breakeven,54
5105.T,2024-01-15,2024-01-19,2282.8,2041.4,2080.0,-10.57,stop_base,4
5105.T,2024-02-08,2024-03-13,2355.0,2353.1,2355.0,-0.08,stop_breakeven,34
5105.T,2024-04-10,2024-07-09,2650.1,2348.9,2353.1,-11.37,stop_base,90
5105.T,2025-05-30,2025-10-03,2891.0,3996.8,2891.0,38.25,time,126
5105.T,2025-10-06,2026-02-09,4042.0,4541.0,4042.0,12.34,time,126
5105.T,2026-02-10,2026-03-04,4655.0,3912.0,4132.0,-15.96,stop_base,22
5108.T,2024-01-18,2024-05-23,2898.6,3183.3,2898.6,9.82,time,126
5108.T,2025-07-23,2025-11-26,2999.8,3586.8,2999.8,19.57,time,126
5108.T,2025-11-28,2026-02-16,3603.0,3569.0,3603.0,-0.94,stop_breakeven,80
5110.T,2024-01-22,2024-02-14,1549.3,1548.4,1549.3,-0.06,stop_breakeven,23
5110.T,2024-02-21,2024-05-22,1680.8,1652.0,1680.8,-1.71,stop_breakeven,91
5110.T,2025-09-09,2026-01-13,1798.3,2607.0,1798.3,44.97,time,126
5110.T,2026-02-06,2026-03-03,2662.0,2388.5,2413.5,-10.27,stop_base,25
5121.T,2024-01-15,2024-05-20,1303.0,1242.9,1184.4,-4.61,time,126
5121.T,2025-07-17,2025-11-20,1455.8,1749.8,1455.8,20.2,time,126
5185.T,2024-02-26,2024-07-01,1487.2,2089.2,1487.2,40.48,time,126
5186.T,2024-01-15,2024-05-20,3547.9,3682.0,3547.9,3.78,time,126
5186.T,2024-05-31,2024-06-13,3821.8,3565.4,3588.7,-6.71,stop_base,13
5186.T,2024-06-24,2024-08-02,3826.4,3528.1,3565.4,-7.8,stop_base,39
5186.T,2025-07-23,2025-11-19,3872.0,3870.8,3872.0,-0.03,stop_breakeven,119
5192.T,2024-01-22,2024-05-27,4221.9,4050.4,3813.9,-4.06,time,126
5195.T,2024-01-15,2024-05-14,1574.9,1563.8,1574.9,-0.7,stop_breakeven,120
5195.T,2024-06-10,2024-08-01,1720.1,1697.2,1720.1,-1.33,stop_breakeven,52
5201.T,2026-02-04,2026-03-09,6060.0,5733.0,6060.0,-5.4,stop_breakeven,33
5202.T,2025-06-27,2025-10-31,450.0,578.0,450.0,28.44,time,126
5202.T,2025-12-24,2026-03-04,539.0,527.0,539.0,-2.23,stop_breakeven,70
5208.T,2024-06-24,2024-07-24,1406.6,1380.2,1406.6,-1.88,stop_breakeven,30
5208.T,2025-08-01,2025-12-05,1477.6,1610.5,1477.6,9.0,time,126
5214.T,2024-01-30,2024-06-04,3013.1,3473.3,3013.1,15.28,time,126
5214.T,2024-06-27,2024-08-01,3498.4,3337.2,3345.7,-4.61,stop_base,35
5214.T,2025-07-14,2025-11-17,3542.2,5559.6,3542.2,56.95,time,126
5214.T,2025-11-26,2026-04-01,5638.6,6280.0,5638.6,11.38,time,126
5214.T,2026-04-09,2026-05-01,7086.0,7032.0,7086.0,-0.76,stop_breakeven,22
5232.T,2026-02-05,2026-03-04,4275.8,4152.7,4275.8,-2.88,stop_breakeven,27
5233.T,2024-01-31,2024-06-05,2877.4,3725.9,2877.4,29.49,time,126
5233.T,2024-06-14,2024-08-05,3887.9,2919.0,3386.8,-24.92,stop_base,52
5233.T,2025-09-09,2025-11-04,4111.1,4097.5,4111.1,-0.33,stop_breakeven,56
5261.T,2025-11-25,2026-03-31,6097.4,7100.0,6097.4,16.44,time,126
5262.T,2024-02-26,2024-04-02,427.6,397.8,401.0,-6.97,stop_base,36
5262.T,2024-07-09,2024-07-16,614.3,599.4,614.3,-2.42,stop_breakeven,7
5262.T,2024-09-27,2025-01-31,656.6,747.7,656.6,13.87,time,126
5262.T,2025-02-07,2025-06-13,781.3,1099.0,781.3,40.66,time,126
5262.T,2025-07-11,2025-11-14,1195.3,1530.3,1195.3,28.03,time,126
5269.T,2024-05-02,2024-05-15,391.0,353.3,355.2,-9.64,stop_base,13
5288.T,2024-01-29,2024-06-03,689.6,901.8,689.6,30.76,time,126
5288.T,2025-07-10,2025-11-13,941.9,1345.1,941.9,42.8,time,126
5288.T,2025-11-20,2025-12-10,1408.9,1404.0,1408.9,-0.35,stop_breakeven,20
5288.T,2026-01-15,2026-01-29,1487.5,1378.5,1384.4,-7.33,stop_base,14
5288.T,2026-02-09,2026-03-04,1497.3,1336.3,1362.8,-10.75,stop_base,23
5301.T,2025-05-30,2025-10-03,1006.2,1015.3,824.7,0.91,time,126
5301.T,2025-10-24,2025-11-07,1097.1,973.9,990.2,-11.23,stop_base,14
5302.T,2024-04-11,2024-07-19,5117.9,4720.6,4733.4,-7.76,stop_base,99
5310.T,2024-07-08,2024-07-19,6808.4,6123.8,6189.5,-10.06,stop_base,11
5310.T,2026-02-24,2026-03-23,6120.0,5140.0,5170.0,-16.01,stop_base,27
5331.T,2024-01-15,2024-05-20,1671.2,1879.6,1671.2,12.48,time,126
5331.T,2024-07-04,2024-08-02,1942.9,1708.6,1809.3,-12.06,stop_base,29
5331.T,2025-09-02,2026-01-06,2234.0,2849.5,2234.0,27.55,time,126
5332.T,2024-08-23,2024-09-11,4552.3,4473.0,4552.3,-1.74,stop_breakeven,19
5332.T,2024-09-25,2024-10-22,4899.1,4748.6,4899.1,-3.07,stop_breakeven,27
