pair,direction,entry_time,entry_price,entry_spread,position_ratio,exit_time,exit_price,exit_reason,pnl_pct
GBPJPY,SHORT,2026-04-19 23:00:00+00:00,214.40611532592774,0.0010234441806717222,10.0,2026-04-20 00:00:00+00:00,214.6519153289795,spread_closed,-1.1464225387325389
GBPJPY,SHORT,2026-04-21 17:15:00+00:00,215.04598671569823,0.0012617246596806735,10.0,2026-04-21 20:45:00+00:00,215.31405029296874,stop,-1.246540711428823
GBPJPY,SHORT,2026-04-23 17:10:00+00:00,214.96099700317384,0.0012079328496958832,10.0,2026-04-23 17:50:00+00:00,215.0750040802002,spread_closed,-0.5303616870768746
GBPJPY,LONG,2026-04-23 18:10:00+00:00,215.06300827331543,-0.001462704093944157,10.0,2026-04-23 18:30:00+00:00,215.01698555908203,spread_closed,-0.2139964218064172
GBPJPY,SHORT,2026-04-29 13:30:00+00:00,215.86882016296389,0.001059189119101038,10.0,2026-04-29 14:10:00+00:00,215.88817022094727,spread_closed,-0.08963804021711042
GBPJPY,SHORT,2026-04-29 18:25:00+00:00,215.93280272521974,0.0011062835443151264,10.0,2026-04-29 18:35:00+00:00,216.05020518493652,spread_closed,-0.5436990500520267
GBPJPY,LONG,2026-04-30 14:05:00+00:00,212.15642121276855,-0.0010484902590198347,10.0,2026-04-30 14:55:00+00:00,212.7624316772461,spread_closed,2.8564323484217002
GBPJPY,LONG,2026-04-30 15:05:00+00:00,212.88456363830565,-0.0011207639300053667,10.0,2026-04-30 15:25:00+00:00,212.7904259552002,spread_closed,-0.4422006062656525
GBPJPY,LONG,2026-05-01 14:15:00+00:00,213.66372639770506,-0.0012535977038060173,10.0,2026-05-01 14:50:00+00:00,213.39931294250488,stop,-1.2375215000604012
GBPJPY,LONG,2026-05-04 04:30:00+00:00,212.9115770965576,-0.001070763729787482,10.0,2026-05-04 05:10:00+00:00,212.9014114440918,spread_closed,-0.04774588871325758
GBPJPY,SHORT,2026-05-04 10:05:00+00:00,212.57847799682617,0.0011187726964246142,10.0,2026-05-04 10:30:00+00:00,212.89657470703125,stop,-1.4963730722064028
GBPJPY,LONG,2026-05-05 23:15:00+00:00,214.02479102783204,-0.0011613882772249914,10.0,2026-05-05 23:40:00+00:00,213.9582068786621,spread_closed,-0.31110484374341496
GBPJPY,LONG,2026-05-06 04:50:00+00:00,210.850160256958,-0.0010193609726676595,10.0,2026-05-06 05:30:00+00:00,212.36352465820312,spread_closed,7.177440128102397
GBPJPY,LONG,2026-05-06 08:50:00+00:00,212.60751544189452,-0.001208824403970507,10.0,2026-05-06 09:30:00+00:00,212.52248944091798,spread_closed,-0.3999200159966465
GBPJPY,LONG,2026-05-06 10:50:00+00:00,212.3854709197998,-0.0013210141100010939,10.0,2026-05-06 11:30:00+00:00,212.57747111816406,spread_closed,0.904017574896887
GBPJPY,LONG,2026-05-06 21:05:00+00:00,212.4394825744629,-0.0010115687957122693,10.0,2026-05-06 21:25:00+00:00,212.3725102874756,spread_closed,-0.31525348384253693
AUDJPY,LONG,2026-03-23 11:50:00+00:00,111.06920646972657,-0.0012499757909248078,10.0,2026-03-23 12:05:00+00:00,111.06478058624268,spread_closed,-0.0398479796926976
AUDJPY,LONG,2026-03-23 21:00:00+00:00,111.04520722503662,-0.001367728422686489,10.0,2026-03-23 21:35:00+00:00,111.00579427795411,spread_closed,-0.35492704338546677
AUDJPY,SHORT,2026-03-24 21:30:00+00:00,110.89181866455078,0.0010824897366024909,10.0,2026-03-24 22:15:00+00:00,111.0672071685791,stop,-1.5816180683163594
AUDJPY,SHORT,2026-03-31 14:55:00+00:00,108.94020558624268,0.0014789383563100689,10.0,2026-03-31 15:00:00+00:00,109.09781159820557,stop,-1.4467203464023637
AUDJPY,SHORT,2026-03-31 15:00:00+00:00,109.054181199646,0.0012934434092152203,10.0,2026-03-31 15:50:00+00:00,109.07781095581055,spread_closed,-0.21667904801647708
AUDJPY,LONG,2026-03-31 21:00:00+00:00,109.34886887969971,-0.0015471720678354162,10.0,2026-03-31 21:45:00+00:00,109.40311805114746,spread_closed,0.4961109520706941
AUDJPY,SHORT,2026-04-02 21:00:00+00:00,110.14896342010498,0.0013079900837456948,10.0,2026-04-02 21:45:00+00:00,110.16602599182129,spread_closed,-0.15490451463651134
AUDJPY,SHORT,2026-04-03 20:40:00+00:00,109.96700061340333,0.0014559229662724192,10.0,2026-04-05 23:05:00+00:00,109.98799661865235,spread_closed,-0.19093005294235077
AUDJPY,SHORT,2026-04-06 22:45:00+00:00,110.39791416931152,0.0014759485887634056,10.0,2026-04-06 23:05:00+00:00,110.45308595581055,spread_closed,-0.49975388497291995
AUDJPY,LONG,2026-04-08 21:00:00+00:00,111.56930646972656,-0.0011256499970927845,10.0,2026-04-08 21:40:00+00:00,111.59367411499024,spread_closed,0.2184081449883024
AUDJPY,LONG,2026-04-09 20:55:00+00:00,112.49149557037353,-0.0010049915320768218,10.0,2026-04-09 21:35:00+00:00,112.50149727478028,spread_closed,0.08891076037387258
AUDJPY,LONG,2026-04-23 21:05:00+00:00,113.75074242553711,-0.0010118546037741253,10.0,2026-04-23 21:45:00+00:00,113.75424502716065,spread_closed,0.030791901211912887
NZDJPY,LONG,2026-03-23 11:40:00+00:00,92.51350174713134,-0.0013571106862821636,10.0,2026-03-23 11:50:00+00:00,92.39851641693116,stop,-1.2429032306492394
NZDJPY,LONG,2026-03-23 11:50:00+00:00,92.4354832168579,-0.0017364564660398297,10.0,2026-03-23 12:10:00+00:00,92.32653222045899,spread_closed,-1.1786707074740166
NZDJPY,LONG,2026-03-23 12:55:00+00:00,92.77054930114745,-0.0010801020163278344,10.0,2026-03-23 13:10:00+00:00,92.61847363739014,stop,-1.639266608885248
NZDJPY,LONG,2026-03-23 14:35:00+00:00,93.10361608428956,-0.0010361808176197708,10.0,2026-03-23 15:15:00+00:00,92.97640374603272,stop,-1.3663522815448026
NZDJPY,SHORT,2026-03-23 16:00:00+00:00,92.69145708465577,0.0011359362834275672,10.0,2026-03-23 16:35:00+00:00,92.74854935760497,spread_closed,-0.6159388874107385
NZDJPY,LONG,2026-03-24 07:20:00+00:00,92.77555518493652,-0.0011320314410473364,10.0,2026-03-24 07:50:00+00:00,92.67845919647218,spread_closed,-1.0465686599320234
NZDJPY,LONG,2026-03-24 21:30:00+00:00,92.57850955810547,-0.0010204873308496368,10.0,2026-03-24 21:45:00+00:00,92.57448371887207,spread_closed,-0.043485677751919916
NZDJPY,SHORT,2026-03-24 22:00:00+00:00,92.54248480987549,0.0010497893335944524,10.0,2026-03-24 22:15:00+00:00,92.66052669067382,stop,-1.2755425904205087
NZDJPY,LONG,2026-03-26 21:30:00+00:00,91.95639114074707,-0.0011425293690836094,10.0,2026-03-26 21:40:00+00:00,91.95760272521973,spread_closed,0.01317564181912978
NZDJPY,LONG,2026-03-30 00:45:00+00:00,91.64232534942627,-0.0010381731484570575,10.0,2026-03-30 01:10:00+00:00,91.62067213897706,spread_closed,-0.2362795833328324
NZDJPY,SHORT,2026-03-31 07:35:00+00:00,91.22274911499024,0.0011222572119328712,10.0,2026-03-31 08:50:00+00:00,91.22024387969971,spread_closed,0.027462834817360005
NZDJPY,SHORT,2026-03-31 14:55:00+00:00,90.71685361022949,0.0011844517209036185,10.0,2026-03-31 15:00:00+00:00,90.83716404418945,stop,-1.3262192103451476
NZDJPY,SHORT,2026-03-31 15:00:00+00:00,90.8008364440918,0.001411393727651655,10.0,2026-03-31 16:00:00+00:00,90.87016777496338,spread_closed,-0.7635538788706153
NZDJPY,LONG,2026-03-31 17:05:00+00:00,91.07321130523681,-0.00100495918336342,10.0,2026-03-31 17:35:00+00:00,91.0987733657837,spread_closed,0.280675954877907
NZDJPY,LONG,2026-03-31 21:35:00+00:00,91.12021777496338,-0.0010539625411074799,10.0,2026-03-31 21:45:00+00:00,91.08477622680664,spread_closed,-0.3889537253330966
NZDJPY,LONG,2026-04-02 21:10:00+00:00,91.13621981506347,-0.0011539573936155834,10.0,2026-04-02 21:25:00+00:00,91.18576157989501,spread_closed,0.5436012699679971
NZDJPY,LONG,2026-04-03 20:25:00+00:00,90.7141383453369,-0.0017731202902913517,10.0,2026-04-05 23:00:00+00:00,90.77583991851807,spread_closed,0.6801759274421837
NZDJPY,LONG,2026-04-06 07:45:00+00:00,91.21323869476318,-0.0011250327000948872,10.0,2026-04-06 08:25:00+00:00,91.15076491851806,spread_closed,-0.6849200526052313
NZDJPY,SHORT,2026-04-06 21:40:00+00:00,91.32972997283936,0.0012414080211889033,10.0,2026-04-06 23:00:00+00:00,91.19123112030029,spread_closed,1.5164706233147252
NZDJPY,LONG,2026-04-07 23:30:00+00:00,92.15043018493652,-0.0010161633760359182,10.0,2026-04-07 23:55:00+00:00,92.15756730194092,spread_closed,0.0774507182448314
NZDJPY,SHORT,2026-04-12 23:00:00+00:00,92.67446219329834,0.0013109715796263276,10.0,2026-04-12 23:30:00+00:00,92.65752773895264,spread_closed,0.18273053811068696
NZDJPY,LONG,2026-04-13 18:55:00+00:00,93.56170786743164,-0.00104630234444626,10.0,2026-04-13 19:30:00+00:00,93.50029339294434,spread_closed,-0.6564060862838117
NZDJPY,SHORT,2026-04-14 21:55:00+00:00,93.6472671661377,0.001009202489807684,10.0,2026-04-14 22:05:00+00:00,93.68473356628418,spread_closed,-0.4000800160031126
NZDJPY,LONG,2026-04-15 20:55:00+00:00,93.92477942962647,-0.0010725722700057564,10.0,2026-04-15 21:15:00+00:00,93.88022227478028,spread_closed,-0.4743919029330801
NZDJPY,SHORT,2026-04-15 21:25:00+00:00,93.8842192779541,0.001041710395718471,10.0,2026-04-15 22:35:00+00:00,93.9737928314209,spread_closed,-0.9540852994858184
NZDJPY,SHORT,2026-04-21 20:05:00+00:00,93.85922275238038,0.00100922003441602,10.0,2026-04-21 20:20:00+00:00,94.01680069885253,stop,-1.6788754674421646
NZDJPY,LONG,2026-04-21 20:35:00+00:00,93.95979009246825,-0.0013049742885141167,10.0,2026-04-21 20:40:00+00:00,93.87822377319335,spread_closed,-0.8680981427759971
NZDJPY,LONG,2026-04-21 21:05:00+00:00,93.85776468658447,-0.0012461529508275087,10.0,2026-04-21 21:50:00+00:00,93.8842192779541,spread_closed,0.2818583146313447
NZDJPY,LONG,2026-04-22 21:40:00+00:00,94.13182156219482,-0.0010306568162256808,10.0,2026-04-22 22:05:00+00:00,94.08417622680665,spread_closed,-0.5061554594126827
NZDJPY,LONG,2026-04-23 21:15:00+00:00,93.38567016448974,-0.0010818738527821545,10.0,2026-04-23 22:20:00+00:00,93.44731021728516,spread_closed,0.6600590078418289
NZDJPY,LONG,2026-04-30 15:05:00+00:00,92.27845413665771,-0.001128960580463757,10.0,2026-04-30 15:20:00+00:00,92.29253480987549,spread_closed,0.15258895859826538
NZDJPY,LONG,2026-05-01 06:50:00+00:00,91.84936748199463,-0.0010376534874770907,10.0,2026-05-01 07:30:00+00:00,92.2035557220459,spread_closed,3.8561859461982984
NZDJPY,LONG,2026-05-06 21:10:00+00:00,93.08961334533691,-0.0010962099084055813,10.0,2026-05-06 21:30:00+00:00,92.95040796966553,stop,-1.495391061030249
NZDJPY,SHORT,2026-05-06 21:40:00+00:00,93.08037922363282,0.0011709855256608137,10.0,2026-05-06 22:35:00+00:00,93.13362086334229,spread_closed,-0.5719963772552461
NZDJPY,SHORT,2026-05-07 22:20:00+00:00,93.13636777954102,0.001188761390299038,10.0,2026-05-07 22:45:00+00:00,93.1406260482788,spread_closed,-0.045720794564996226
GBPUSD,SHORT,2026-03-23 01:40:00+00:00,1.3339328270435333,0.001105819029703959,10.0,2026-03-23 01:55:00+00:00,1.333523611307144,spread_closed,0.3067738705375689
GBPUSD,SHORT,2026-03-23 02:50:00+00:00,1.331492028260231,0.001060956147858063,10.0,2026-03-23 03:00:00+00:00,1.3325036911010741,spread_closed,-0.759796393347667
GBPUSD,SHORT,2026-03-23 10:20:00+00:00,1.3260562183618545,0.0013541475616070575,10.0,2026-03-23 11:05:00+00:00,1.3411515508890153,stop,-11.383629380214977
GBPUSD,LONG,2026-03-23 11:05:00+00:00,1.3411515508890153,-0.0038594660482082696,10.0,2026-03-23 11:10:00+00:00,1.3368919633388519,stop,-3.1760672739332696
GBPUSD,LONG,2026-03-23 11:10:00+00:00,1.3374268270969392,-0.004909462351107099,10.0,2026-03-23 11:15:00+00:00,1.3354365898370744,stop,-1.4881092703852294
GBPUSD,LONG,2026-03-23 11:15:00+00:00,1.3359708713293075,-0.003502009001368615,10.0,2026-03-23 11:20:00+00:00,1.3340663147449494,stop,-1.4255973878105621
GBPUSD,LONG,2026-03-23 11:20:00+00:00,1.3346000480175018,-0.0012767424950841386,10.0,2026-03-23 11:35:00+00:00,1.3380101612091064,spread_closed,2.555157402152286
GBPUSD,SHORT,2026-03-23 11:55:00+00:00,1.3350531702518464,0.0015628281242964098,10.0,2026-03-23 12:00:00+00:00,1.336920920920372,stop,-1.3990084516060097
GBPUSD,SHORT,2026-03-23 12:00:00+00:00,1.336386259484291,0.00255941805074944,10.0,2026-03-23 12:15:00+00:00,1.3383645956754684,stop,-1.480362565191795
GBPUSD,LONG,2026-03-23 12:40:00+00:00,1.3418082869768142,-0.0011736785083670729,10.0,2026-03-23 13:15:00+00:00,1.3396811411857605,stop,-1.5852829436955318
GBPUSD,SHORT,2026-03-23 13:20:00+00:00,1.339372450876236,0.0011090008068650942,10.0,2026-03-23 13:35:00+00:00,1.3406015284538269,spread_closed,-0.9176518277547174
GBPUSD,LONG,2026-03-23 13:40:00+00:00,1.3408566873550414,-0.0013607611498168528,10.0,2026-03-23 14:55:00+00:00,1.34413164498806,spread_closed,2.4424367375746048
GBPUSD,SHORT,2026-03-23 15:15:00+00:00,1.3434000847101213,0.0011207210501318907,10.0,2026-03-23 18:30:00+00:00,1.3453113563776016,stop,-1.422712183238195
GBPUSD,LONG,2026-03-23 21:00:00+00:00,1.3431363055944443,-0.0013681798252602679,10.0,2026-03-23 21:35:00+00:00,1.3430753043651582,spread_closed,-0.04541700572902041
GBPUSD,SHORT,2026-03-23 22:00:00+00:00,1.3426226380348205,0.0011108399078129344,10.0,2026-03-23 23:05:00+00:00,1.3434520349264145,spread_closed,-0.617743860484854
